order_id,user_id,order_date,time,order_hour_of_day,product_name,quantity,price,category,product_id
2565,53,2024-02-15,7:39:00,7,Onion,1,28.2,Fruits & Vegetables,431
2565,53,2024-02-15,7:39:00,7,Apple,3,362.26,Fruits & Vegetables,303
2565,53,2024-02-15,7:39:00,7,Saree,2,461.15,Clothing,685
2566,315,2024-09-02,20:12:00,20,Pasta,2,480.12,Grains & Staples,642
2566,315,2024-09-02,20:12:00,20,Soap,2,338.87,Personal Care,116
2566,315,2024-09-02,20:12:00,20,Rice,2,264.35,Grains & Staples,504
2566,315,2024-09-02,20:12:00,20,Vitamins,2,274.84,Health & Wellness,307
2567,326,2024-11-13,10:28:00,10,Cookies,3,245.67,Bakery,809
2567,326,2024-11-13,10:28:00,10,Jeans,1,124.28,Clothing,469
2567,326,2024-11-13,10:28:00,10,Cheese,3,442.63,Dairy & Eggs,447
2568,11,2024-04-06,8:10:00,8,Diapers,3,488.48,Baby Care,272
2568,11,2024-04-06,8:10:00,8,Butter,1,235.12,Dairy & Eggs,675
2568,11,2024-04-06,8:10:00,8,Saree,1,243.95,Clothing,409
2568,11,2024-04-06,8:10:00,8,Prawns,1,102.63,Meat & Seafood,535
2568,11,2024-04-06,8:10:00,8,Biscuits,3,410.9,Snacks,920
2569,24,2024-05-19,13:48:00,13,Lentils,3,11.63,Grains & Staples,236
2569,24,2024-05-19,13:48:00,13,Cake,2,28.92,Bakery,782
2569,24,2024-05-19,13:48:00,13,Cookies,3,295.59,Bakery,159
2569,24,2024-05-19,13:48:00,13,Detergent,3,436.68,Household,127
2569,24,2024-05-19,13:48:00,13,Potato,1,13.82,Fruits & Vegetables,389
2569,24,2024-05-19,13:48:00,13,Dishwashing Liquid,1,324.6,Household,532
2569,24,2024-05-19,13:48:00,13,Beef,1,439.72,Meat & Seafood,238
2570,344,2024-11-30,19:59:00,19,Lentils,3,220.17,Grains & Staples,963
2570,344,2024-11-30,19:59:00,19,Cookies,3,164.18,Bakery,788
2570,344,2024-11-30,19:59:00,19,Soda,2,309.31,Beverages,845
2570,344,2024-11-30,19:59:00,19,Croissant,2,122.02,Bakery,885
2570,344,2024-11-30,19:59:00,19,Diapers,3,146.94,Baby Care,336
2571,179,2024-10-02,8:27:00,8,Fish,3,347.05,Meat & Seafood,985
2571,179,2024-10-02,8:27:00,8,Soap,2,20.04,Personal Care,514
2571,179,2024-10-02,8:27:00,8,Yogurt,1,292.68,Dairy & Eggs,588
2571,179,2024-10-02,8:27:00,8,Orange,2,48.27,Fruits & Vegetables,434
2571,179,2024-10-02,8:27:00,8,Fish,1,219.78,Meat & Seafood,501
2571,179,2024-10-02,8:27:00,8,Toothpaste,3,280.58,Personal Care,186
2572,123,2024-12-08,6:22:00,6,Prawns,3,170.02,Meat & Seafood,385
2572,123,2024-12-08,6:22:00,6,Orange,2,193.36,Fruits & Vegetables,698
2572,123,2024-12-08,6:22:00,6,Apple,2,239.24,Fruits & Vegetables,164
2572,123,2024-12-08,6:22:00,6,Pasta,2,61.55,Grains & Staples,256
2572,123,2024-12-08,6:22:00,6,Shampoo,1,243.81,Personal Care,695
2573,246,2024-01-15,18:20:00,18,Energy Drink,3,485.53,Beverages,628
2573,246,2024-01-15,18:20:00,18,Spinach,1,139.26,Fruits & Vegetables,575
2573,246,2024-01-15,18:20:00,18,Chocolate,3,408.22,Snacks,842
2574,254,2024-01-17,9:43:00,9,Cooking Oil,3,434.86,Grains & Staples,738
2574,254,2024-01-17,9:43:00,9,Cake,3,237.15,Bakery,208
2574,254,2024-01-17,9:43:00,9,Shampoo,3,212.31,Personal Care,695
2574,254,2024-01-17,9:43:00,9,Potato,2,76.58,Fruits & Vegetables,511
2574,254,2024-01-17,9:43:00,9,Notebook,1,455.32,Stationery,615
2575,293,2024-12-29,13:00:00,13,Notebook,2,426.98,Stationery,932
2575,293,2024-12-29,13:00:00,13,Soda,3,124.15,Beverages,755
2575,293,2024-12-29,13:00:00,13,Chocolate,3,493.56,Snacks,713
2575,293,2024-12-29,13:00:00,13,Dress,3,364.76,Clothing,238
2576,392,2024-08-02,16:38:00,16,Soda,3,370.32,Beverages,855
2576,392,2024-08-02,16:38:00,16,Dress,2,213.42,Clothing,933
2576,392,2024-08-02,16:38:00,16,Bread,2,111.69,Bakery,934
2576,392,2024-08-02,16:38:00,16,Fish,1,487.66,Meat & Seafood,442
2576,392,2024-08-02,16:38:00,16,Salt,3,328.75,Grains & Staples,121
2577,288,2024-12-14,15:01:00,15,Belt,3,312.68,Clothing Accessories,524
2577,288,2024-12-14,15:01:00,15,Milk,3,31.09,Dairy & Eggs,629
2577,288,2024-12-14,15:01:00,15,Sugar,1,63.91,Grains & Staples,248
2577,288,2024-12-14,15:01:00,15,Soap,3,213.38,Personal Care,803
2577,288,2024-12-14,15:01:00,15,Banana,1,422.3,Fruits & Vegetables,426
2577,288,2024-12-14,15:01:00,15,Shoes,1,265.45,Footwear,296
2578,246,2024-02-01,8:37:00,8,Bread,1,268.79,Bakery,153
2578,246,2024-02-01,8:37:00,8,Juice,1,40.36,Beverages,981
2578,246,2024-02-01,8:37:00,8,Belt,3,79.6,Clothing Accessories,794
2578,246,2024-02-01,8:37:00,8,Cake,3,407.53,Bakery,558
2579,103,2024-07-09,18:22:00,18,Apple,1,103.11,Fruits & Vegetables,363
2579,103,2024-07-09,18:22:00,18,Jeans,1,424.0,Clothing,207
2579,103,2024-07-09,18:22:00,18,Cake,1,268.06,Bakery,475
2579,103,2024-07-09,18:22:00,18,Chips,3,239.82,Snacks,179
2580,413,2024-08-30,20:29:00,20,Cookies,2,458.6,Bakery,104
2580,413,2024-08-30,20:29:00,20,Tea,2,355.77,Beverages,982
2580,413,2024-08-30,20:29:00,20,Dress,2,130.63,Clothing,927
2581,3,2024-01-11,10:04:00,10,Chocolate,2,346.28,Snacks,628
2581,3,2024-01-11,10:04:00,10,Orange,1,17.96,Fruits & Vegetables,672
2581,3,2024-01-11,10:04:00,10,Pen,2,217.71,Stationery,104
2581,3,2024-01-11,10:04:00,10,Chips,1,466.61,Snacks,663
2581,3,2024-01-11,10:04:00,10,Shoes,3,80.28,Footwear,382
2582,415,2024-05-15,11:44:00,11,Onion,3,491.58,Fruits & Vegetables,811
2582,415,2024-05-15,11:44:00,11,Saree,3,319.53,Clothing,250
2582,415,2024-05-15,11:44:00,11,Wheat Flour,3,491.42,Grains & Staples,588
2582,415,2024-05-15,11:44:00,11,Fiction Book,3,139.8,Books,435
2582,415,2024-05-15,11:44:00,11,Shampoo,3,404.76,Personal Care,528
2582,415,2024-05-15,11:44:00,11,Soda,3,178.81,Beverages,539
2582,415,2024-05-15,11:44:00,11,Tissue,3,443.38,Household,474
2583,203,2024-09-26,8:46:00,8,Chicken Breast,1,366.48,Meat & Seafood,748
2583,203,2024-09-26,8:46:00,8,Marker,3,210.21,Stationery,200
2583,203,2024-09-26,8:46:00,8,Shirt,3,53.62,Clothing,931
2583,203,2024-09-26,8:46:00,8,Juice,3,388.62,Beverages,751
2583,203,2024-09-26,8:46:00,8,Notebook,3,434.07,Stationery,516
2583,203,2024-09-26,8:46:00,8,Lentils,1,405.24,Grains & Staples,876
2583,203,2024-09-26,8:46:00,8,Biscuits,3,191.24,Snacks,939
2584,311,2024-07-13,21:48:00,21,Tissue,2,313.28,Household,811
2584,311,2024-07-13,21:48:00,21,Energy Drink,1,442.54,Beverages,160
2584,311,2024-07-13,21:48:00,21,Coffee,2,399.1,Beverages,225
2584,311,2024-07-13,21:48:00,21,Shoes,3,498.69,Footwear,209
2585,64,2024-08-31,22:21:00,22,Educational Book,2,324.7,Books,895
2585,64,2024-08-31,22:21:00,22,Beef,1,30.59,Meat & Seafood,838
2585,64,2024-08-31,22:21:00,22,Yogurt,2,383.33,Dairy & Eggs,850
2586,95,2024-11-22,14:25:00,14,Shoes,3,395.31,Footwear,976
2586,95,2024-11-22,14:25:00,14,Beef,3,488.93,Meat & Seafood,871
2586,95,2024-11-22,14:25:00,14,Lentils,3,102.97,Grains & Staples,489
2587,386,2024-02-20,11:34:00,11,Carrot,2,285.71,Fruits & Vegetables,431
2587,386,2024-02-20,11:34:00,11,Milk,1,436.08,Dairy & Eggs,210
2587,386,2024-02-20,11:34:00,11,Floor Cleaner,3,312.2,Household,310
2587,386,2024-02-20,11:34:00,11,Lentils,1,354.38,Grains & Staples,996
2588,299,2024-08-07,6:42:00,6,Toothpaste,1,70.48,Personal Care,285
2588,299,2024-08-07,6:42:00,6,Educational Book,1,40.99,Books,312
2588,299,2024-08-07,6:42:00,6,Yogurt,2,230.03,Dairy & Eggs,270
2589,175,2024-12-05,22:07:00,22,Soda,2,362.49,Beverages,300
2589,175,2024-12-05,22:07:00,22,Belt,3,143.52,Clothing Accessories,532
2589,175,2024-12-05,22:07:00,22,Notebook,1,462.91,Stationery,381
2589,175,2024-12-05,22:07:00,22,Tomato,2,176.66,Fruits & Vegetables,353
2589,175,2024-12-05,22:07:00,22,Cookies,3,266.8,Bakery,310
2589,175,2024-12-05,22:07:00,22,Butter,1,40.49,Dairy & Eggs,801
2589,175,2024-12-05,22:07:00,22,Chocolate,2,224.43,Snacks,718
2590,54,2024-06-07,7:56:00,7,Onion,3,334.42,Fruits & Vegetables,608
2590,54,2024-06-07,7:56:00,7,Apple,1,490.58,Fruits & Vegetables,715
2590,54,2024-06-07,7:56:00,7,Phone Cover,3,498.74,Electronics,374
2590,54,2024-06-07,7:56:00,7,Energy Drink,3,320.69,Beverages,439
2590,54,2024-06-07,7:56:00,7,Toilet Paper,2,272.24,Household,437
2590,54,2024-06-07,7:56:00,7,Chocolate,1,391.14,Snacks,492
2590,54,2024-06-07,7:56:00,7,Detergent,1,231.92,Household,224
2591,90,2024-08-30,9:48:00,9,Energy Drink,3,382.78,Beverages,406
2591,90,2024-08-30,9:48:00,9,Soap,1,400.59,Personal Care,750
2591,90,2024-08-30,9:48:00,9,Potato,2,375.82,Fruits & Vegetables,312
2591,90,2024-08-30,9:48:00,9,Shoes,1,436.72,Footwear,506
2591,90,2024-08-30,9:48:00,9,Milk,3,344.89,Dairy & Eggs,392
2591,90,2024-08-30,9:48:00,9,Croissant,3,179.79,Bakery,148
2592,237,2024-01-15,8:45:00,8,Pain Reliever,3,75.57,Health & Wellness,535
2592,237,2024-01-15,8:45:00,8,Cooking Oil,3,338.19,Grains & Staples,827
2592,237,2024-01-15,8:45:00,8,Popcorn,3,224.59,Snacks,697
2592,237,2024-01-15,8:45:00,8,Cookies,3,108.21,Bakery,271
2592,237,2024-01-15,8:45:00,8,Tissue,1,433.33,Household,644
2593,420,2024-06-01,20:05:00,20,Coffee,2,125.29,Beverages,369
2593,420,2024-06-01,20:05:00,20,Spices,3,317.0,Grains & Staples,984
2593,420,2024-06-01,20:05:00,20,Wheat Flour,1,417.54,Grains & Staples,336
2593,420,2024-06-01,20:05:00,20,Spices,1,13.85,Grains & Staples,707
2593,420,2024-06-01,20:05:00,20,Belt,1,473.99,Clothing Accessories,369
2593,420,2024-06-01,20:05:00,20,Phone Cover,3,209.52,Electronics,599
2594,224,2024-05-26,17:23:00,17,Lentils,2,283.18,Grains & Staples,554
2594,224,2024-05-26,17:23:00,17,Cooking Oil,2,240.57,Grains & Staples,535
2594,224,2024-05-26,17:23:00,17,Energy Drink,2,271.75,Beverages,929
2594,224,2024-05-26,17:23:00,17,Charger,2,432.72,Electronics,913
2594,224,2024-05-26,17:23:00,17,Salt,1,291.88,Grains & Staples,908
2594,224,2024-05-26,17:23:00,17,Toilet Paper,2,126.87,Household,350
2594,224,2024-05-26,17:23:00,17,Juice,3,99.46,Beverages,624
2595,21,2024-05-27,14:46:00,14,Pain Reliever,3,381.28,Health & Wellness,490
2595,21,2024-05-27,14:46:00,14,Pen,3,481.8,Stationery,816
2595,21,2024-05-27,14:46:00,14,Yogurt,3,75.36,Dairy & Eggs,527
2595,21,2024-05-27,14:46:00,14,Eggs,3,326.0,Dairy & Eggs,817
2596,161,2024-11-10,16:16:00,16,Jeans,2,286.73,Clothing,772
2596,161,2024-11-10,16:16:00,16,Pastry,3,271.55,Bakery,241
2596,161,2024-11-10,16:16:00,16,Wheat Flour,1,71.25,Grains & Staples,781
2597,218,2024-01-19,16:03:00,16,Tomato,1,174.0,Fruits & Vegetables,932
2597,218,2024-01-19,16:03:00,16,Chips,3,436.74,Snacks,730
2597,218,2024-01-19,16:03:00,16,Vitamins,1,453.76,Health & Wellness,647
2597,218,2024-01-19,16:03:00,16,Milk,3,256.38,Dairy & Eggs,410
2597,218,2024-01-19,16:03:00,16,Chips,3,392.77,Snacks,757
2597,218,2024-01-19,16:03:00,16,Popcorn,2,455.5,Snacks,205
2598,322,2024-08-05,6:44:00,6,Lentils,1,145.09,Grains & Staples,295
2598,322,2024-08-05,6:44:00,6,Toilet Paper,1,136.73,Household,926
2598,322,2024-08-05,6:44:00,6,Baby Food,2,115.29,Baby Care,363
2598,322,2024-08-05,6:44:00,6,Croissant,2,455.95,Bakery,354
2598,322,2024-08-05,6:44:00,6,Shoes,3,68.81,Footwear,626
2599,418,2024-08-14,12:47:00,12,Milk,1,438.89,Dairy & Eggs,737
2599,418,2024-08-14,12:47:00,12,Detergent,3,425.73,Household,396
2599,418,2024-08-14,12:47:00,12,Baby Food,2,258.17,Baby Care,492
2600,53,2024-04-03,7:15:00,7,Tea,1,56.18,Beverages,892
2600,53,2024-04-03,7:15:00,7,Coffee,2,30.87,Beverages,697
2600,53,2024-04-03,7:15:00,7,Banana,3,353.54,Fruits & Vegetables,723
2600,53,2024-04-03,7:15:00,7,Toilet Paper,2,137.9,Household,265
2600,53,2024-04-03,7:15:00,7,Phone Cover,2,293.55,Electronics,133
2600,53,2024-04-03,7:15:00,7,Cheese,2,430.4,Dairy & Eggs,332
2600,53,2024-04-03,7:15:00,7,Soap,2,483.02,Personal Care,933
2601,311,2024-09-17,9:40:00,9,Baby Food,2,471.48,Baby Care,769
2601,311,2024-09-17,9:40:00,9,Diapers,1,308.45,Baby Care,709
2601,311,2024-09-17,9:40:00,9,Cake,2,329.81,Bakery,609
2601,311,2024-09-17,9:40:00,9,Popcorn,1,377.11,Snacks,178
2601,311,2024-09-17,9:40:00,9,Tomato,2,475.96,Fruits & Vegetables,546
2602,468,2024-06-02,22:05:00,22,Shampoo,2,448.36,Personal Care,182
2602,468,2024-06-02,22:05:00,22,Biscuits,2,300.65,Snacks,601
2602,468,2024-06-02,22:05:00,22,Cooking Oil,2,238.66,Grains & Staples,974
2602,468,2024-06-02,22:05:00,22,Shampoo,3,273.95,Personal Care,348
2602,468,2024-06-02,22:05:00,22,Mixer Grinder,3,418.29,Electronics,551
2602,468,2024-06-02,22:05:00,22,Pastry,1,281.96,Bakery,953
2603,306,2024-08-11,10:08:00,10,Onion,2,246.83,Fruits & Vegetables,367
2603,306,2024-08-11,10:08:00,10,Pen,3,113.41,Stationery,667
2603,306,2024-08-11,10:08:00,10,Soda,1,200.7,Beverages,276
2603,306,2024-08-11,10:08:00,10,Fish,3,24.1,Meat & Seafood,707
2604,390,2024-03-26,13:31:00,13,Fish,3,173.78,Meat & Seafood,402
2604,390,2024-03-26,13:31:00,13,Fiction Book,2,96.28,Books,497
2604,390,2024-03-26,13:31:00,13,Face Wash,2,394.53,Personal Care,415
2604,390,2024-03-26,13:31:00,13,Cake,1,83.71,Bakery,752
2604,390,2024-03-26,13:31:00,13,Biscuits,1,397.36,Snacks,228
2605,283,2024-11-12,21:57:00,21,Beef,1,381.94,Meat & Seafood,645
2605,283,2024-11-12,21:57:00,21,Chocolate,1,416.51,Snacks,346
2605,283,2024-11-12,21:57:00,21,Cheese,3,480.34,Dairy & Eggs,156
2605,283,2024-11-12,21:57:00,21,Dishwashing Liquid,2,66.47,Household,814
2605,283,2024-11-12,21:57:00,21,Pastry,3,176.36,Bakery,368
2606,439,2024-02-15,13:22:00,13,Detergent,3,118.35,Household,390
2606,439,2024-02-15,13:22:00,13,Milk,2,246.73,Dairy & Eggs,443
2606,439,2024-02-15,13:22:00,13,Earphones,1,438.62,Electronics,459
2606,439,2024-02-15,13:22:00,13,Tomato,3,102.56,Fruits & Vegetables,744
2606,439,2024-02-15,13:22:00,13,Orange,1,429.18,Fruits & Vegetables,135
2606,439,2024-02-15,13:22:00,13,Butter,3,243.41,Dairy & Eggs,492
2607,448,2024-08-26,13:17:00,13,Onion,2,197.66,Fruits & Vegetables,280
2607,448,2024-08-26,13:17:00,13,Pen,3,113.65,Stationery,979
2607,448,2024-08-26,13:17:00,13,Cake,2,419.34,Bakery,397
2607,448,2024-08-26,13:17:00,13,Tomato,3,403.04,Fruits & Vegetables,347
2608,294,2024-01-08,14:45:00,14,Floor Cleaner,3,459.71,Household,319
2608,294,2024-01-08,14:45:00,14,Cheese,1,395.63,Dairy & Eggs,888
2608,294,2024-01-08,14:45:00,14,Saree,1,234.05,Clothing,236
2608,294,2024-01-08,14:45:00,14,Onion,3,138.46,Fruits & Vegetables,592
2608,294,2024-01-08,14:45:00,14,Banana,3,403.38,Fruits & Vegetables,731
2608,294,2024-01-08,14:45:00,14,Spices,2,446.79,Grains & Staples,731
2609,101,2024-11-26,16:36:00,16,Cake,2,366.82,Bakery,949
2609,101,2024-11-26,16:36:00,16,Detergent,3,24.69,Household,504
2609,101,2024-11-26,16:36:00,16,Charger,3,494.43,Electronics,761
2609,101,2024-11-26,16:36:00,16,Toothpaste,2,459.8,Personal Care,729
2610,261,2024-05-29,9:43:00,9,Phone Cover,1,137.21,Electronics,570
2610,261,2024-05-29,9:43:00,9,Pen,3,59.45,Stationery,992
2610,261,2024-05-29,9:43:00,9,Cookies,3,358.17,Bakery,685
2610,261,2024-05-29,9:43:00,9,Milk,1,64.6,Dairy & Eggs,917
2610,261,2024-05-29,9:43:00,9,Biscuits,1,32.72,Snacks,523
2610,261,2024-05-29,9:43:00,9,Tea,1,91.31,Beverages,188
2610,261,2024-05-29,9:43:00,9,Chips,2,166.74,Snacks,423
2611,76,2024-05-28,11:10:00,11,Fish,2,429.48,Meat & Seafood,394
2611,76,2024-05-28,11:10:00,11,Soap,2,299.81,Personal Care,455
2611,76,2024-05-28,11:10:00,11,Chocolate,3,373.42,Snacks,358
2612,355,2024-07-01,14:06:00,14,Fish,1,133.45,Meat & Seafood,690
2612,355,2024-07-01,14:06:00,14,Tomato,2,32.17,Fruits & Vegetables,523
2612,355,2024-07-01,14:06:00,14,Saree,2,14.4,Clothing,808
2613,487,2024-03-26,8:06:00,8,Juice,2,308.35,Beverages,333
2613,487,2024-03-26,8:06:00,8,Soda,1,338.4,Beverages,285
2613,487,2024-03-26,8:06:00,8,Chicken Breast,3,203.44,Meat & Seafood,397
2613,487,2024-03-26,8:06:00,8,Shirt,1,348.26,Clothing,844
2613,487,2024-03-26,8:06:00,8,Soap,1,415.64,Personal Care,478
2614,442,2024-07-16,22:38:00,22,Yogurt,1,283.43,Dairy & Eggs,273
2614,442,2024-07-16,22:38:00,22,Educational Book,1,475.89,Books,237
2614,442,2024-07-16,22:38:00,22,Apple,2,20.19,Fruits & Vegetables,855
2615,487,2024-05-14,22:30:00,22,Lentils,3,338.43,Grains & Staples,645
2615,487,2024-05-14,22:30:00,22,Lentils,1,151.72,Grains & Staples,802
2615,487,2024-05-14,22:30:00,22,Spinach,2,139.89,Fruits & Vegetables,112
2615,487,2024-05-14,22:30:00,22,Belt,1,10.92,Clothing Accessories,329
2615,487,2024-05-14,22:30:00,22,Toilet Paper,2,176.19,Household,988
2616,139,2024-08-10,15:05:00,15,Salt,3,404.89,Grains & Staples,663
2616,139,2024-08-10,15:05:00,15,Coffee,3,156.31,Beverages,630
2616,139,2024-08-10,15:05:00,15,Pen,2,128.49,Stationery,994
2616,139,2024-08-10,15:05:00,15,Tomato,3,158.67,Fruits & Vegetables,409
2616,139,2024-08-10,15:05:00,15,Croissant,2,338.57,Bakery,815
2616,139,2024-08-10,15:05:00,15,Cake,2,164.33,Bakery,886
2616,139,2024-08-10,15:05:00,15,Educational Book,3,483.57,Books,975
2617,88,2024-02-27,8:53:00,8,Tissue,1,66.93,Household,969
2617,88,2024-02-27,8:53:00,8,Pain Reliever,2,156.58,Health & Wellness,857
2617,88,2024-02-27,8:53:00,8,Detergent,1,96.84,Household,989
2618,383,2024-09-06,6:08:00,6,Milk,3,378.52,Dairy & Eggs,568
2618,383,2024-09-06,6:08:00,6,Baby Food,2,210.96,Baby Care,594
2618,383,2024-09-06,6:08:00,6,Phone Cover,3,342.5,Electronics,928
2619,30,2024-09-27,17:38:00,17,Popcorn,2,54.36,Snacks,212
2619,30,2024-09-27,17:38:00,17,Phone Cover,2,333.77,Electronics,315
2619,30,2024-09-27,17:38:00,17,Spices,1,446.0,Grains & Staples,988
2619,30,2024-09-27,17:38:00,17,Prawns,3,216.69,Meat & Seafood,927
2619,30,2024-09-27,17:38:00,17,Onion,3,150.73,Fruits & Vegetables,531
2620,220,2024-05-31,21:28:00,21,Pastry,3,457.33,Bakery,661
2620,220,2024-05-31,21:28:00,21,Lentils,3,321.08,Grains & Staples,799
2620,220,2024-05-31,21:28:00,21,Marker,1,312.67,Stationery,851
2620,220,2024-05-31,21:28:00,21,Potato,3,154.59,Fruits & Vegetables,906
2621,45,2024-07-11,20:49:00,20,Shampoo,1,204.62,Personal Care,329
2621,45,2024-07-11,20:49:00,20,Cookies,1,198.0,Bakery,796
2621,45,2024-07-11,20:49:00,20,Belt,3,259.05,Clothing Accessories,225
2622,53,2024-05-19,21:32:00,21,Diapers,2,140.54,Baby Care,796
2622,53,2024-05-19,21:32:00,21,Salt,2,117.69,Grains & Staples,687
2622,53,2024-05-19,21:32:00,21,Tissue,1,141.89,Household,684
2622,53,2024-05-19,21:32:00,21,Charger,2,473.78,Electronics,361
2623,406,2024-09-28,16:08:00,16,Tissue,2,59.67,Household,205
2623,406,2024-09-28,16:08:00,16,Rice,2,85.46,Grains & Staples,217
2623,406,2024-09-28,16:08:00,16,Milk,1,293.81,Dairy & Eggs,332
2624,43,2024-08-25,9:59:00,9,Energy Drink,2,326.47,Beverages,506
2624,43,2024-08-25,9:59:00,9,Apple,3,260.74,Fruits & Vegetables,564
2624,43,2024-08-25,9:59:00,9,Cookies,3,284.58,Bakery,496
2625,393,2024-03-30,9:54:00,9,Spinach,1,366.63,Fruits & Vegetables,233
2625,393,2024-03-30,9:54:00,9,Pen,1,252.42,Stationery,331
2625,393,2024-03-30,9:54:00,9,Tomato,1,148.84,Fruits & Vegetables,185
2625,393,2024-03-30,9:54:00,9,Butter,1,280.66,Dairy & Eggs,411
2626,262,2024-08-17,8:48:00,8,Face Wash,3,163.81,Personal Care,183
2626,262,2024-08-17,8:48:00,8,Orange,3,223.17,Fruits & Vegetables,479
2626,262,2024-08-17,8:48:00,8,Juice,1,169.99,Beverages,122
2626,262,2024-08-17,8:48:00,8,Rice,3,153.05,Grains & Staples,948
2626,262,2024-08-17,8:48:00,8,Milk,1,126.5,Dairy & Eggs,689
2626,262,2024-08-17,8:48:00,8,Cheese,2,414.77,Dairy & Eggs,102
2627,150,2024-02-15,6:29:00,6,Cooking Oil,3,159.16,Grains & Staples,651
2627,150,2024-02-15,6:29:00,6,Banana,3,78.96,Fruits & Vegetables,186
2627,150,2024-02-15,6:29:00,6,Marker,3,119.04,Stationery,574
2627,150,2024-02-15,6:29:00,6,Wheat Flour,2,412.18,Grains & Staples,136
2628,27,2024-01-03,15:02:00,15,Saree,2,407.47,Clothing,254
2628,27,2024-01-03,15:02:00,15,Mixer Grinder,2,352.67,Electronics,718
2628,27,2024-01-03,15:02:00,15,Dress,3,103.47,Clothing,889
2629,256,2024-06-03,7:31:00,7,Sugar,2,99.82,Grains & Staples,183
2629,256,2024-06-03,7:31:00,7,Tea,1,357.22,Beverages,377
2629,256,2024-06-03,7:31:00,7,Earphones,2,448.88,Electronics,462
2629,256,2024-06-03,7:31:00,7,Salt,3,451.95,Grains & Staples,257
2629,256,2024-06-03,7:31:00,7,Earphones,3,474.67,Electronics,510
2630,316,2024-03-14,13:07:00,13,Biscuits,2,121.83,Snacks,959
2630,316,2024-03-14,13:07:00,13,Orange,2,375.59,Fruits & Vegetables,750
2630,316,2024-03-14,13:07:00,13,Croissant,1,412.33,Bakery,629
2630,316,2024-03-14,13:07:00,13,Beef,3,232.69,Meat & Seafood,613
2630,316,2024-03-14,13:07:00,13,Shoes,1,193.64,Footwear,489
2630,316,2024-03-14,13:07:00,13,Shampoo,2,346.58,Personal Care,540
2630,316,2024-03-14,13:07:00,13,Saree,3,157.89,Clothing,234
2631,485,2024-02-21,11:20:00,11,Educational Book,3,31.37,Books,606
2631,485,2024-02-21,11:20:00,11,Prawns,1,26.24,Meat & Seafood,824
2631,485,2024-02-21,11:20:00,11,Prawns,1,18.12,Meat & Seafood,209
2631,485,2024-02-21,11:20:00,11,Cake,1,397.81,Bakery,998
2632,308,2024-04-13,18:36:00,18,Yogurt,1,277.66,Dairy & Eggs,281
2632,308,2024-04-13,18:36:00,18,Soap,1,127.21,Personal Care,921
2632,308,2024-04-13,18:36:00,18,Chips,1,73.38,Snacks,290
2632,308,2024-04-13,18:36:00,18,Beef,3,438.71,Meat & Seafood,478
2633,429,2024-10-24,21:32:00,21,Cake,3,400.34,Bakery,976
2633,429,2024-10-24,21:32:00,21,Tomato,2,303.16,Fruits & Vegetables,145
2633,429,2024-10-24,21:32:00,21,Saree,1,114.12,Clothing,218
2633,429,2024-10-24,21:32:00,21,Energy Drink,1,478.03,Beverages,592
2633,429,2024-10-24,21:32:00,21,Beef,1,441.51,Meat & Seafood,621
2633,429,2024-10-24,21:32:00,21,Potato,2,449.97,Fruits & Vegetables,207
2633,429,2024-10-24,21:32:00,21,Fish,1,319.81,Meat & Seafood,979
2634,334,2024-04-30,18:52:00,18,Phone Cover,3,189.99,Electronics,356
2634,334,2024-04-30,18:52:00,18,Chips,3,475.36,Snacks,574
2634,334,2024-04-30,18:52:00,18,Tomato,3,370.16,Fruits & Vegetables,450
2635,50,2024-02-08,6:58:00,6,Tea,2,374.42,Beverages,473
2635,50,2024-02-08,6:58:00,6,Butter,2,246.32,Dairy & Eggs,300
2635,50,2024-02-08,6:58:00,6,Marker,1,54.69,Stationery,608
2635,50,2024-02-08,6:58:00,6,Chocolate,3,418.62,Snacks,925
2636,440,2024-03-05,17:24:00,17,Spinach,2,139.11,Fruits & Vegetables,955
2636,440,2024-03-05,17:24:00,17,Wheat Flour,2,141.4,Grains & Staples,239
2636,440,2024-03-05,17:24:00,17,Dress,1,263.05,Clothing,273
2636,440,2024-03-05,17:24:00,17,Biscuits,2,255.48,Snacks,918
2636,440,2024-03-05,17:24:00,17,Soap,1,479.41,Personal Care,556
2636,440,2024-03-05,17:24:00,17,Earphones,1,88.93,Electronics,746
2637,274,2024-10-02,8:03:00,8,Juice,2,477.3,Beverages,775
2637,274,2024-10-02,8:03:00,8,Prawns,2,487.43,Meat & Seafood,345
2637,274,2024-10-02,8:03:00,8,Butter,2,363.01,Dairy & Eggs,620
2637,274,2024-10-02,8:03:00,8,Toilet Paper,3,213.15,Household,332
2638,107,2024-07-31,6:33:00,6,Mixer Grinder,1,471.89,Electronics,290
2638,107,2024-07-31,6:33:00,6,Diapers,2,424.55,Baby Care,766
2638,107,2024-07-31,6:33:00,6,Fiction Book,2,290.8,Books,983
2639,409,2024-03-04,20:34:00,20,Fish,1,470.26,Meat & Seafood,296
2639,409,2024-03-04,20:34:00,20,Dress,3,175.43,Clothing,531
2639,409,2024-03-04,20:34:00,20,Fish,1,399.84,Meat & Seafood,929
2639,409,2024-03-04,20:34:00,20,Belt,1,345.12,Clothing Accessories,818
2640,74,2024-04-30,7:42:00,7,Toothpaste,2,341.59,Personal Care,259
2640,74,2024-04-30,7:42:00,7,Apple,1,474.53,Fruits & Vegetables,458
